lat	lon	title	description	icon
37.5041086032	127.024226189	David Mahat	coinmap	coinmap.png
37.50476	127.0275	   	destination charger	destination charger.png
40.7507389	-73.9810226	McLaughlin & Stern LLP - New York, NY	coinmap	coinmap.png
40.7481626	-73.9844792	Swifto	coinmap	coinmap.png
40.7423048	-73.9819203	Dr. Steven Schram	coinmap	coinmap.png
40.7447614	-73.984989	DG Interactive	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.752067	-73.9820787	Lord & Taylor	coinmap	coinmap.png
40.747299	-73.981039	Icon 9-11 Park Ave	destination charger	destination charger.png
40.7466295	-73.9481543	Dental Office - Dr. Liliya Etkina	coinmap	coinmap.png
40.7501139376	-73.945825696	Baron Fig Notebooks	coinmap	coinmap.png
40.748757	-73.943417	Quikpark 43-08 Crescent Street	destination charger	destination charger.png
40.7818900115	-73.9758825302	Astro West Fine Minerals, Fossils, and Meteorites	coinmap	coinmap.png
40.78411	-73.980641	Rapidpark 254 W 79th Street	destination charger	destination charger.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.773004	-73.966152	MPG 923 5th Ave	destination charger	destination charger.png
40.7058760007	-74.0103167295	The Bitcoin Store -	coinmap	coinmap.png
40.7142201221	-74.0077739954	LAMBERT + Co. DENTISTRY	coinmap	coinmap.png
40.7096415573	-74.0101128817	Provide Support, LLC	coinmap	coinmap.png
40.7144038	-74.005943	Techno Tourist	coinmap	coinmap.png
40.7087591511	-74.0052741766	Dr Andrew Black Chiropractor	coinmap	coinmap.png
40.7074069	-74.0108841	Robert J. Feldman attorney-at-law	coinmap	coinmap.png
40.710786	-74.006017	Rapidpark 25-27 Beekman Street	destination charger	destination charger.png
40.7445864	-73.9876442	MaryJane Hemp Foods	coinmap	coinmap.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7481626	-73.9844792	Swifto	coinmap	coinmap.png
40.7423048	-73.9819203	Dr. Steven Schram	coinmap	coinmap.png
40.7447614	-73.984989	DG Interactive	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.7406531019	-73.9821283221	The Henley Vaporium	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.74556	-73.985539	Rapidpark 10 E 30th Street	destination charger	destination charger.png
40.7481626	-73.9844792	Swifto	coinmap	coinmap.png
40.7423048	-73.9819203	Dr. Steven Schram	coinmap	coinmap.png
40.7406531019	-73.9821283221	The Henley Vaporium	coinmap	coinmap.png
40.745432	-73.97956	Rapidpark 148 E 33rd Street	destination charger	destination charger.png
40.7389191	-73.9907073	Steve Alper DMD	coinmap	coinmap.png
40.7420588232	-73.9998346567	The Eco Laundry Company	coinmap	coinmap.png
40.741554	-73.995403	Rapidpark 124 W 20th Street	destination charger	destination charger.png
40.7217576406	-73.99713099	The Henley Vaporium	coinmap	coinmap.png
40.7259692	-74.001121	Bapple Real Estate	coinmap	coinmap.png
40.7251122625	-74.0042388439	Mega Food Truck	coinmap	coinmap.png
40.7261936543	-74.0007519722	Bathmate Hydromax Review	coinmap	coinmap.png
40.7252626	-74.0042317	Desi Food Truck	coinmap	coinmap.png
40.721437	-74.001238	City Parking RL Mercer Street	destination charger	destination charger.png
40.7632804	-73.9626658	The Focused Stock Trader Publishing	coinmap	coinmap.png
40.760289	-73.959501	City Parking E 61st Street	destination charger	destination charger.png
40.7507389	-73.9810226	McLaughlin & Stern LLP - New York, NY	coinmap	coinmap.png
40.7423048	-73.9819203	Dr. Steven Schram	coinmap	coinmap.png
40.746022	-73.978693	City Parking Garment One Garage	destination charger	destination charger.png
49.1394586	16.6315115	SUBWAY Olympia	coinmap	coinmap.png
49.140337	16.632617	Olympia Brno shopping center	destination charger	destination charger.png
19.0315312533	-98.232665062	100% Natural Angelopolis	coinmap	coinmap.png
19.032896	-98.230187	Fiesta Americana Grand Puebla	destination charger	destination charger.png
40.7420588232	-73.9998346567	The Eco Laundry Company	coinmap	coinmap.png
40.740243	-73.997591	Standard Parking 151 W 17th Street	destination charger	destination charger.png
-33.8513856127	151.205284595	Retro Girl	coinmap	coinmap.png
-33.854268	151.208195	Pier One Sydney Harbour	destination charger	destination charger.png
-33.8886040637	151.270698309	ArtOf2	coinmap	coinmap.png
-33.889445	151.275218	Pacific Bondi Beach	destination charger	destination charger.png
-36.8484148	174.7636067	Mega.co.nz - Privacy Company	coinmap	coinmap.png
-36.852743	174.760697	Grand Millennium Auckland	destination charger	destination charger.png
25.6630669	-100.3699746	Xoles Consultores	coinmap	coinmap.png
25.659883	-100.370083	Plaza XO	destination charger	destination charger.png
41.0887439926	-81.5155613422	Akron Creamery	coinmap	coinmap.png
41.088771	-81.515045	Courtyard by Marriott Downtown Akron	destination charger	destination charger.png
43.2584519325	-79.875792861	Bitcoin ATM by Tobitcoin.ca	coinmap	coinmap.png
43.257101	-79.874429	Homewood Suites by Hilton Hamilton	destination charger	destination charger.png
40.7340135	-74.0005088	Flat 128	coinmap	coinmap.png
40.7420588232	-73.9998346567	The Eco Laundry Company	coinmap	coinmap.png
40.738673108	-74.0032196045	NocRoom Voice & Data	coinmap	coinmap.png
40.737108	-74.000358	Quikpark 173 W 12th Street	destination charger	destination charger.png
40.7674279109	-73.9838647842	PinkSundaysStudio	coinmap	coinmap.png
40.7622069694	-73.9880597591	esalenmassage	coinmap	coinmap.png
40.766971	-73.987441	Rapidpark 411 W 55th Street	destination charger	destination charger.png
40.7445864	-73.9876442	MaryJane Hemp Foods	coinmap	coinmap.png
40.744570563	-73.9887088537	Edutelly	coinmap	coinmap.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7446507	-73.9877715	BKLTD.co	coinmap	coinmap.png
40.7485331	-73.9922549	Nesenoff & Miltenberg LLP	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.745842	-73.990103	Standard Parking 800 6th Ave	destination charger	destination charger.png
27.773935	-82.6305988	Saint Petersburg Museum of History	coinmap	coinmap.png
27.777371	-82.631548	400 Beach Seafood	coinmap	coinmap.png
27.773918	-82.633613	The Ale and the Witch	coinmap	coinmap.png
27.7739851	-82.6338217	Josie's Boutique	coinmap	coinmap.png
27.7770637	-82.6316177	400 Beach Seafood & Tap House	destination charger	destination charger.png
43.6024574976	1.44608348608	Madame de...	coinmap	coinmap.png
43.5981512622	1.44534051418	Cabinet dentaire dr Philippe Mazires	coinmap	coinmap.png
43.6019697	1.4408606	Atelier de la Guitare	coinmap	coinmap.png
43.600418047	1.44577503204	Mephisto-shop	coinmap	coinmap.png
43.599405	1.441685	M Gallery - La Cour des Consuls Hotel & Spa	destination charger	destination charger.png
52.5333754411	13.4556609392	ShopinBit.de	coinmap	coinmap.png
52.528476	13.457533	Vienna House Andel's Berlin	destination charger	destination charger.png
37.3744381	-5.9786981	Clnica Lucq	coinmap	coinmap.png
37.374044	-5.977101	Aparcamiento - Insur 	destination charger	destination charger.png
37.3735208276	-5.99975824356	Menfra Esttika	coinmap	coinmap.png
37.3751132	-6.0023066	El Arco Iris	coinmap	coinmap.png
37.378084	-6.000599	Aparcamiento Buenos Aires - Insur	destination charger	destination charger.png
42.8833039	-8.542711	Bar La Pastilla Roja	coinmap	coinmap.png
42.880932	-8.545812	Parador Hostal dos Reis Catolicos	destination charger	destination charger.png
38.7297903982	-9.1441655159	Domus opticas	coinmap	coinmap.png
38.7246428959	-9.14946556091	Moiety	coinmap	coinmap.png
38.725965379	-9.14772748947	Domus opticas	coinmap	coinmap.png
38.726414	-9.147112	H10 Duque de Loule	destination charger	destination charger.png
41.4613779	-81.9517201	Blaze Gourmet	coinmap	coinmap.png
41.462077	-81.951758	Crocker Park Detroit Road Garage - Level 1A	destination charger	destination charger.png
45.501647	-73.568622	Me Louis Sirois, LL.B. avocat	coinmap	coinmap.png
45.5078394212	-73.5718023777	Guichet Bitcoin ATM @ Montreal Exchange	coinmap	coinmap.png
45.502982	-73.568725	Stationnement Publique - Renaissance Marriott	destination charger	destination charger.png
27.7136567	-82.7375981	Hotel Zamora	coinmap	coinmap.png
27.7135034	-82.7369945	Castile Restaurant	coinmap	coinmap.png
27.718091	-82.738856	Bayview Plaza Waterfront Resort/Hotel- St Pete Beach	destination charger	destination charger.png
28.05541	-82.4273086	Chicago Street Pizza	coinmap	coinmap.png
28.053612	-82.431082	West Wing Boutique Hotel	destination charger	destination charger.png
48.7618257406	8.24158072472	Juwelier de Temple	coinmap	coinmap.png
48.757273	8.241982	Hotel Der Kleine Prinz	destination charger	destination charger.png
49.6045083196	6.13530635834	Shareschain	coinmap	coinmap.png
49.602352	6.133357	Park Inn by Radisson Luxembourg City	destination charger	destination charger.png
36.4910289898	-4.95122373104	IberoBit	coinmap	coinmap.png
36.490589	-4.951873	El Corte Ingles Puerto Banus	destination charger	destination charger.png
-27.4684688153	153.027700782	Di Vine Hair Brisbane	coinmap	coinmap.png
-27.4670028305	153.028001189	The Roll Shop	coinmap	coinmap.png
-27.4669361944	153.030050397	Living Room Of Satoshi	coinmap	coinmap.png
-27.4695968488	153.025576472	Xennox Diamonds	coinmap	coinmap.png
-27.465061	153.026212	Hotel Sofitel Brisbane	destination charger	destination charger.png
39.5218534	-119.8168832	Storm 5 LLC	coinmap	coinmap.png
39.5248198995	-119.811626673	Beautiful Bearded Man	coinmap	coinmap.png
39.522924	-119.81402	Legacy Vacation Club Reno	destination charger	destination charger.png
32.8467915	-117.271605	Barc Inc.	coinmap	coinmap.png
32.844475	-117.275126	Empress Hotel	destination charger	destination charger.png
24.1175219992	-110.338515043	Optibaja	coinmap	coinmap.png
24.11799	-110.337468	Plaza Paseo la Paz	destination charger	destination charger.png
19.4218248248	-99.1732084751	Casi esquina	coinmap	coinmap.png
19.419975	-99.172411	Sinaloa 195	destination charger	destination charger.png
20.6573869168	-103.399254084	SARA MENDOZA Fashion shop	coinmap	coinmap.png
20.65255	-103.396651	Fiesta Inn Guadalajara Expo	destination charger	destination charger.png
40.7607161	-73.9669623	Leeds United Construction	coinmap	coinmap.png
40.7632804	-73.9626658	The Focused Stock Trader Publishing	coinmap	coinmap.png
40.7647624	-73.9670869	GMC Parking Narragansett	destination charger	destination charger.png
40.7028886	-73.9903779	Adler, Vermillion & Skocilich LLP	coinmap	coinmap.png
40.702882	-73.990594	Park Kwik LLC 50 Washington St.	destination charger	destination charger.png
19.4218248248	-99.1732084751	Casi esquina	coinmap	coinmap.png
19.424798	-99.177993	COPEMSA Tolstoi	destination charger	destination charger.png
40.7763877	-73.9606961	HM Acupuncture in Upper East Side NYC	coinmap	coinmap.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.776574	-73.96047	Rapidpark 920 Park Avenue	destination charger	destination charger.png
19.4333087156	-99.1409951448	chamocell	coinmap	coinmap.png
19.43034	-99.14284	COPEMSA San Juan	destination charger	destination charger.png
19.4040307798	-99.172296524	Viajes360	coinmap	coinmap.png
19.4000588548	-99.1725003719	Physician Neurologist	coinmap	coinmap.png
19.402665	-99.168158	COPEMSA Bajio	destination charger	destination charger.png
22.7738864847	-102.576883435	La Vendimia	coinmap	coinmap.png
22.77461	-102.573646	Mision Zacatecas	destination charger	destination charger.png
40.7763877	-73.9606961	HM Acupuncture in Upper East Side NYC	coinmap	coinmap.png
40.7733329	-73.9633859	Gallery Rene Mele	coinmap	coinmap.png
40.77364	-73.963722	Rapidpark 35 E 75th Street	destination charger	destination charger.png
40.7028886	-73.9903779	Adler, Vermillion & Skocilich LLP	coinmap	coinmap.png
40.702194	-73.98672	MPG 100 Jay Street	destination charger	destination charger.png
40.7858462289	-73.951356411	786 Candy Story	coinmap	coinmap.png
40.785296	-73.947487	MPG 266 E 97 St	destination charger	destination charger.png
40.7929741362	-73.9685064554	Phenomenal You Psychological Services	coinmap	coinmap.png
40.797359	-73.968718	Rapidpark 204 W 101st Street	destination charger	destination charger.png
34.0685731	-118.4054183	Elite body sculpture	coinmap	coinmap.png
34.0698864	-118.4051584	NuLegal	coinmap	coinmap.png
34.066124	-118.409117	Mosaic Hotel Beverly Hills	destination charger	destination charger.png
19.4124549875	-99.1582095623	Creativum Solutions	coinmap	coinmap.png
19.4090246421	-99.1605055332	Cine Tonala	coinmap	coinmap.png
19.4112	-99.155793	Pabellon Cuauhtemoc	destination charger	destination charger.png
45.505046083	-73.5563743114	YAP.cx	coinmap	coinmap.png
45.5056213039	-73.5559719801	Guichet Instacoin ATM - Dpanneur Vieux Montreal	coinmap	coinmap.png
45.5055886	-73.5568838	Canfone.com	coinmap	coinmap.png
45.506477	-73.554385	SpringHill Suites by Marriott Old Montreal	destination charger	destination charger.png
50.0579841	19.9255696	FlyInMySoup	coinmap	coinmap.png
50.056425	19.930354	Sheraton Grand Krakow	destination charger	destination charger.png
51.9641441164	7.63083636761	Matsumiya Laurenz Perlenschmuck	coinmap	coinmap.png
51.961372	7.635246	Mauritzhof Hotel Muenster	destination charger	destination charger.png
46.9470323236	7.44762539864	Photo Vision Zumstein AG	coinmap	coinmap.png
46.946566	7.446663	Bellevue Palace Bern	destination charger	destination charger.png
40.7520287	-73.9901051	Lee Jean Corp	coinmap	coinmap.png
40.7531169	-73.9931178	Morse & Company - Tax and Accounting Firm	coinmap	coinmap.png
40.7485331	-73.9922549	Nesenoff & Miltenberg LLP	coinmap	coinmap.png
40.7480372583	-73.9894866943	Escort-Ads.com	coinmap	coinmap.png
40.748417	-73.994121	Iron State 221 W 29th Street	destination charger	destination charger.png
40.7489801031	-73.9860963821	David Mahat	coinmap	coinmap.png
40.7481626	-73.9844792	Swifto	coinmap	coinmap.png
40.7423048	-73.9819203	Dr. Steven Schram	coinmap	coinmap.png
40.7447614	-73.984989	DG Interactive	coinmap	coinmap.png
40.747406	-73.9850967	Gotham Cookies	coinmap	coinmap.png
40.7406531019	-73.9821283221	The Henley Vaporium	coinmap	coinmap.png
40.745603	-73.98185	ABM Parking 475 Park Ave South LLC	destination charger	destination charger.png
40.7596269	-73.97758	S2 Entertainment Company (S2e)	coinmap	coinmap.png
40.764812	-73.9751034	Park South Dentistry	coinmap	coinmap.png
40.7615609255	-73.978843689	47 Venues	coinmap	coinmap.png
40.762234	-73.979036	New York Hilton Midtown	destination charger	destination charger.png
40.7607161	-73.9669623	Leeds United Construction	coinmap	coinmap.png
40.7632804	-73.9626658	The Focused Stock Trader Publishing	coinmap	coinmap.png
40.765108	-73.963389	Icon Parking 200 E 65th Street	destination charger	destination charger.png
40.7066535	-74.0123807	The King's College	coinmap	coinmap.png
40.711145	-74.016332	Standard Parking Gateway Plaza Garage	destination charger	destination charger.png
40.7066535	-74.0123807	The King's College	coinmap	coinmap.png
40.707738	-74.016845	GGMC The Cove	destination charger	destination charger.png
38.8996378	-77.0222541	Greenpeace USA	coinmap	coinmap.png
38.901937	-77.026251	Embassy Suites by Hilton Convention Center	destination charger	destination charger.png
38.9887454	-77.0967373	Kochfoto photography	coinmap	coinmap.png
38.991229	-77.095893	DoubleTree by Hilton Hotel Bethesda	destination charger	destination charger.png
25.8931971	-80.1251651	Gray&Sons	coinmap	coinmap.png
25.88885	-80.123159	The St. Regis Bal Harbour Resort	destination charger	destination charger.png
30.3916763	-88.9904422	REEDS Jewelers - Edgewater Mall	coinmap	coinmap.png
30.392253	-88.989827	Edgewater Mall	destination charger	destination charger.png
29.426272907	-98.4933382273	Rodriguez Resource Labs	coinmap	coinmap.png
29.4270451	-98.4922547	CryptoTrustPoint	coinmap	coinmap.png
29.430796	-98.489854	Hotel Havana	destination charger	destination charger.png
33.4259748	-111.9401666	brio jewelry	coinmap	coinmap.png
33.425944	-111.938837	Tempe Mission Palms	destination charger	destination charger.png
35.572302	-121.1120376	Mariner's Inn	coinmap	coinmap.png
35.572426	-121.111951	Cambria Beach Lodge	destination charger	destination charger.png
43.6527221	-79.3911417	Prinnnt	coinmap	coinmap.png
43.649135	-79.386237	Shangri-La Hotel Toronto	destination charger	destination charger.png
55.9455471684	-3.18328857422	Alba Tools	coinmap	coinmap.png
55.950078	-3.186821	Radisson Blu Hotel Edinburgh	destination charger	destination charger.png
59.3347281	18.0786645	Blueberry	coinmap	coinmap.png
59.338251	18.075306	Elite Eden Park Hotel/E-Park	destination charger	destination charger.png
36.5490134002	-4.62882757187	Suplementos deportivos Proteion.com	coinmap	coinmap.png
36.548481	-4.632161	El Corte Ingles Costa Mijas	destination charger	destination charger.png
40.1791364	-5.2883757	Hotel Nabia	coinmap	coinmap.png
40.180326	-5.287387	Hotel Nabia 	destination charger	destination charger.png
53.5475431781	10.0108033419	a&o Hostel Hamburg Hauptbahnhof	coinmap	coinmap.png
53.545544	10.014688	INNSIDE by Melia Hamburg Hafen	destination charger	destination charger.png
51.2068262602	3.22733581066	Dijver	coinmap	coinmap.png
51.2107751092	3.22366654873	Coffeebar Adriaan	coinmap	coinmap.png
51.2083793	3.2287439	Die Swaene	coinmap	coinmap.png
51.2107146187	3.22376310825	Coffeeshop Adriaan	coinmap	coinmap.png
51.208938	3.227367	Crowne Plaza Brugge	destination charger	destination charger.png
-33.8732304813	151.207237244	David Mahat	coinmap	coinmap.png
-33.8761967473	151.205649376	BitRocket Bitcoin ATM	coinmap	coinmap.png
-33.8669506	151.2086247	Discreet Bullion	coinmap	coinmap.png
-33.8694218	151.2051817	Spawn Point Small Bar	coinmap	coinmap.png
-33.8694276	151.2048541	Since I Left You	coinmap	coinmap.png
-33.8669902969	151.208546162	Bitcoin Dealers	coinmap	coinmap.png
-33.8676317073	151.208572984	VINNER PTY LTD	coinmap	coinmap.png
-33.8708965899	151.206121445	Independent Reserve	coinmap	coinmap.png
-33.8690049	151.2061917	The SG	coinmap	coinmap.png
-33.8765169	151.214116	QuayPay	coinmap	coinmap.png
-33.8719208	151.2097203	Sheraton on the park	destination charger	destination charger.png
-16.9206257	145.7754959	Ultraventus - Digital Media Service	coinmap	coinmap.png
-16.9206374	145.7755427	Film Generator	coinmap	coinmap.png
-16.9258024	145.7760089	Data Scientists	coinmap	coinmap.png
-16.924311	145.778862	Pullman Cairns International	destination charger	destination charger.png
-41.2832706	174.7769505	Matrix Typography Ltd	coinmap	coinmap.png
-41.279374	174.774704	Bolton Hotel	destination charger	destination charger.png
51.0528093	3.7246478	Thibault van Renne	coinmap	coinmap.png
51.0532026	3.7245447	The Soap Story	coinmap	coinmap.png
51.0547053	3.7215045	5 voor 12	coinmap	coinmap.png
51.0536983	3.7239037	Caff Rosario	coinmap	coinmap.png
51.0585536	3.7216437	Gado Gado	coinmap	coinmap.png
51.0539582	3.7199527	JinJiang	coinmap	coinmap.png
51.057159	3.722805	Hotel Harmony	destination charger	destination charger.png
50.1038315587	8.6455643177	a&o Hostel Frankfurt Galluswarte	coinmap	coinmap.png
50.102941	8.644734	Tryp by Wyndham Frankfurt	destination charger	destination charger.png
37.4946732426	127.017241716	Law firm Yeyul	coinmap	coinmap.png
37.49428	127.0145	KB  ()	destination charger	destination charger.png
37.5027510401	127.040737867	MSY KOREA Inc.	coinmap	coinmap.png
37.5029127574	127.0400244	Hotel Richwell()	coinmap	coinmap.png
37.50181	127.0371	GS 	destination charger	destination charger.png
30.266666	-97.7420565	Bitcoin ATM	coinmap	coinmap.png
30.2649886978	-97.7397876978	Lux Limo	coinmap	coinmap.png
30.264266	-97.741411	Mai Thai	coinmap	coinmap.png
30.2692949	-97.7425595	Cozzoli's Pizza	coinmap	coinmap.png
30.2703585081	-97.7419763803	Ready To Go Survival, Inc.	coinmap	coinmap.png
30.2689156	-97.7428345	Thai Passion - Downtown	coinmap	coinmap.png
30.26662	-97.740375	Westin Austin Downtown	destination charger	destination charger.png
48.1588288732	14.022347331	Cointed - Pfandhaus Red Rock	coinmap	coinmap.png
48.159137	14.022716	Hotel Ploberger	destination charger	destination charger.png
47.446860925	12.3916715384	Cointed - Kitz[n] Bar	coinmap	coinmap.png
47.4435377416	12.3889410496	Pavillon	coinmap	coinmap.png
47.445379	12.392179	Hotel Weisses Roessl	destination charger	destination charger.png
41.3814294975	2.16691374779	ATM AT Probashi	coinmap	coinmap.png
41.3877565824	2.16992855072	Internet English Classes	coinmap	coinmap.png
41.3855188289	2.17010557652	BTC recarga	coinmap	coinmap.png
41.383742	2.170866	Le Meridien Barcelona	destination charger	destination charger.png
41.2572282	-95.9299403	O Dining & Lounge	coinmap	coinmap.png
41.261845	-95.931846	Capitol District Parking Garage	destination charger	destination charger.png
45.535171479	-122.648019791	Earth and Muscle - Deep Tissue Massage Therapy	coinmap	coinmap.png
45.531111	-122.647946	Residence Inn Portland Downtown Lloyd Center	destination charger	destination charger.png
19.4281486536	-99.2047405243	EFA Education	coinmap	coinmap.png
19.430844	-99.206495	Sir Winston Churchill's	destination charger	destination charger.png
-39.6676145	176.87823	Herbert Harrison and Associates	coinmap	coinmap.png
-39.670312	176.875959	Porters Boutique Hotel & Malo Restaurant	destination charger	destination charger.png
29.7845016681	-95.7635629177	Johnny Taylor Law PLLC	coinmap	coinmap.png
29.784211	-95.761397	La Quinta Inn & Suites Houston Katy East	destination charger	destination charger.png
-38.339937	143.5881665	Paul Benjamin Photography	coinmap	coinmap.png
-38.341026	143.592919	Colac Plaza	destination charger	destination charger.png
48.191607563	14.116820097	Mader Reisen - Marchtrenk	coinmap	coinmap.png
48.191003	14.120802	eee Hotel	destination charger	destination charger.png
46.0524867932	14.5048820972	Taman Organic Bistro	coinmap	coinmap.png
46.0549699126	14.5051556826	FEYDOM	coinmap	coinmap.png
46.0524188	14.5062526	Kavarna Union	coinmap	coinmap.png
46.0524793474	14.5057564974	COCOZEBRA	coinmap	coinmap.png
46.0516789177	14.5036697388	SIMPLE - Ljubljana center	coinmap	coinmap.png
46.0566637306	14.5022749901	Venera Shop	coinmap	coinmap.png
46.0515523371	14.5033210516	Ooops	coinmap	coinmap.png
46.052185	14.5043209	Hostel Tresor	coinmap	coinmap.png
46.0559043109	14.5019745827	TACO POLAKO	coinmap	coinmap.png
46.0521703457	14.5075589418	SLOART	coinmap	coinmap.png
46.0530973457	14.5064967871	Max & Co.	coinmap	coinmap.png
46.052978214	14.5067918301	Tkanina d.o.o. - Mikloieva	coinmap	coinmap.png
46.0521527	14.5043124	Bitnik ATM	coinmap	coinmap.png
46.052051212	14.5046085119	Tomas Sport, opova Ljubljana	coinmap	coinmap.png
46.0564143145	14.5043188334	Galerija popart Cafe, organiziranje razstav, d.o.o.	coinmap	coinmap.png
46.0519767534	14.5048499107	Buzz, Tomas Sport	coinmap	coinmap.png
46.0547874983	14.5052951574	TINK superfood cafe	coinmap	coinmap.png
46.0540652808	14.503621459	Polypop	coinmap	coinmap.png
46.0532053085	14.5063143969	Ljubljanski Brivec by Mi styling	coinmap	coinmap.png
46.052892588	14.5065182447	Marella	coinmap	coinmap.png
46.0599968	14.5044451	Zabec.net	coinmap	coinmap.png
46.0524086122	14.5060998201	COCOZEBRA spletna stran	coinmap	coinmap.png
46.0526096488	14.5055150986	Tkanina d.o.o. - Nazorjeva 4	coinmap	coinmap.png
46.0528479135	14.502967	Tkanina d.o.o. - Cankarjeva	coinmap	coinmap.png
46.0528312	14.5048333	Restavracija Allegria	coinmap	coinmap.png
46.0531866942	14.5040881634	BARBARELLA JUICEBAR	coinmap	coinmap.png
46.0561835105	14.5056653023	Ustna medicina	coinmap	coinmap.png
46.0526711	14.504733	Pizzeria Osmica	coinmap	coinmap.png
46.056475	14.502696	Hotel Lev	destination charger	destination charger.png
46.0506588184	14.5123761892	Okrepevalnica Luda	coinmap	coinmap.png
46.0518948487	14.5138782263	EK Bistro	coinmap	coinmap.png
46.0568163578	14.5199400187	Extremo.si spletna trgovina	coinmap	coinmap.png
46.0568759195	14.5199990273	Extremo	coinmap	coinmap.png
46.0551916	14.5152188	Psihoterapija Lavrini	coinmap	coinmap.png
46.0519320781	14.5104181767	Fasttech.com	coinmap	coinmap.png
46.0530638399	14.5124673843	Hair Culture, Komenskega	coinmap	coinmap.png
46.0525426367	14.5114427805	Venera Shop	coinmap	coinmap.png
46.0522112978	14.5128643513	Vape on Shop	coinmap	coinmap.png
46.0502157767	14.513245225	Cona 13	coinmap	coinmap.png
46.0514145872	14.5106810331	Zobna ordinacija Anja Siegl, dr. dent. med.	coinmap	coinmap.png
46.0507518939	14.5123440027	Mi Styling - Poljanska	coinmap	coinmap.png
46.053864	14.515223	Hotel Park Ljubljana	destination charger	destination charger.png
48.1777052038	11.5913325548	Planworx GmbH	coinmap	coinmap.png
48.177006	11.593035	Innside by Melia Muenchen Parkstadt Schwabing	destination charger	destination charger.png
-34.9234093201	138.601697087	Bitcoin Dealers	coinmap	coinmap.png
-34.923499	138.596905	Hotel Grand Chancellor Adelaide on Hindley	destination charger	destination charger.png
33.8490391	-84.3734598	Atlanta Tech Villiage	coinmap	coinmap.png
33.847158	-84.373871	Hampton Inn Atlanta - Buckhead	destination charger	destination charger.png
53.0854415162	8.80463540554	a&o Hostel Bremen Hauptbahnhof	coinmap	coinmap.png
53.082424	8.807841	Novum Hotels Nord GmbH Select Hotel City Bremen	destination charger	destination charger.png
37.3586795872	-5.97928225994	Abogados IN DIEM | Sevilla	coinmap	coinmap.png
37.354207	-5.980283	Hotel Silken Al-Andalus Palace	destination charger	destination charger.png
45.6683825699	12.1803992987	DOTS - Defense Oriented Tactical Solutions asd	coinmap	coinmap.png
45.66844	12.179988	Best Western Premier BHR Treviso Hotel	destination charger	destination charger.png
45.4395114092	10.992937088	Studio Rubini e Partners	coinmap	coinmap.png
45.4320092434	10.9918963909	Avv. Mauro Mazzone	coinmap	coinmap.png
45.4387248	10.9899757	Confetteria Filarmonica	coinmap	coinmap.png
45.4386505	10.9902652	Confetteria Filarmonica	coinmap	coinmap.png
45.435417	10.990417	Hotel Verona	destination charger	destination charger.png
51.2107751092	3.22366654873	Coffeebar Adriaan	coinmap	coinmap.png
51.2107146187	3.22376310825	Coffeeshop Adriaan	coinmap	coinmap.png
51.21529	3.227168	B&B Bariseele - Hotel Fevery	destination charger	destination charger.png
52.2433879575	4.43042993546	Repair Clinic	coinmap	coinmap.png
52.241952	4.431662	Radisson Blu Palace Hotel	destination charger	destination charger.png
36.7183808	-4.4129789	segway malaga experience	coinmap	coinmap.png
36.720791	-4.408227	Gran Hotel Miramar Malaga	destination charger	destination charger.png
48.2151546384	16.3448828459	Mader Reisen - Wien	coinmap	coinmap.png
48.2165093563	16.3422006369	Casa Piccola	coinmap	coinmap.png
48.2115030768	16.3446779142	stadtwerkstatt	coinmap	coinmap.png
48.21483	16.340203	Boutique Hotel Donauwalzer	destination charger	destination charger.png
45.4957267	-73.5681774	Red Rhino Recording	coinmap	coinmap.png
45.4971074	-73.5703698	BitHost	coinmap	coinmap.png
45.49603	-73.569478	Centre Bell	destination charger	destination charger.png
48.1442725	17.1065474	Progressbar	coinmap	coinmap.png
48.1443119	17.1064673	Nethemba	coinmap	coinmap.png
48.1443019637	17.1061527729	TVAR Open Creative Hub	coinmap	coinmap.png
48.1426518132	17.1063619852	Re:fresh	coinmap	coinmap.png
48.1399742327	17.1049404144	Richard Vrablec	coinmap	coinmap.png
48.1428486	17.1096773	Mj Bitcoin	coinmap	coinmap.png
48.1447605	17.1012218	AZ-europe	coinmap	coinmap.png
48.1443019637	17.1055144072	Funki Punki	coinmap	coinmap.png
48.1445346271	17.1023011208	Brainteaselava - Jnokov poklad	coinmap	coinmap.png
48.1446527481	17.109516263	Umenie za Bitcoin	coinmap	coinmap.png
48.140288	17.106209	Hotel Danube Park Inn Bratislava	destination charger	destination charger.png
45.8130527735	15.9775328636	CryptoDome	coinmap	coinmap.png
